sin(x)
x = -10.6183 ==> sin(x) = 0.929676
x = -10.4592 ==> sin(x) = 0.859545
x = -10.3 ==> sin(x) = 0.767687
x = -10.1408 ==> sin(x) = 0.656424
x = -9.98169 ==> sin(x) = 0.528569
x = -9.82254 ==> sin(x) = 0.387353
x = -9.66338 ==> sin(x) = 0.236346
x = -9.50423 ==> sin(x) = 0.0793652
x = -9.34507 ==> sin(x) = -0.0796227
x = -9.18592 ==> sin(x) = -0.236597
x = -9.02676 ==> sin(x) = -0.387591
x = -8.86761 ==> sin(x) = -0.528788
x = -8.70845 ==> sin(x) = -0.656619
x = -8.5493 ==> sin(x) = -0.767852
x = -8.39014 ==> sin(x) = -0.859677
x = -8.23099 ==> sin(x) = -0.929771
x = -8.07183 ==> sin(x) = -0.976364
x = -7.91268 ==> sin(x) = -0.998278
x = -7.75352 ==> sin(x) = -0.994958
x = -7.59437 ==> sin(x) = -0.966489
x = -7.43521 ==> sin(x) = -0.91359
x = -7.27606 ==> sin(x) = -0.837598
x = -7.1169 ==> sin(x) = -0.740434
x = -6.95775 ==> sin(x) = -0.624555
x = -6.79859 ==> sin(x) = -0.492889
x = -6.63944 ==> sin(x) = -0.348764
x = -6.48028 ==> sin(x) = -0.195823
x = -6.32113 ==> sin(x) = -0.037933
x = -6.16197 ==> sin(x) = 0.120916
x = -6.00282 ==> sin(x) = 0.276709
x = -5.84366 ==> sin(x) = 0.425507
x = -5.68451 ==> sin(x) = 0.56355
x = -5.52535 ==> sin(x) = 0.687349
x = -5.3662 ==> sin(x) = 0.793773
x = -5.20704 ==> sin(x) = 0.880133
x = -5.04789 ==> sin(x) = 0.944246
x = -4.88873 ==> sin(x) = 0.984492
x = -4.72958 ==> sin(x) = 0.999852
x = -4.57042 ==> sin(x) = 0.98994
x = -4.41127 ==> sin(x) = 0.955005
x = -4.25211 ==> sin(x) = 0.89593
x = -4.09296 ==> sin(x) = 0.814209
x = -3.9338 ==> sin(x) = 0.711908
x = -3.77465 ==> sin(x) = 0.591611
x = -3.61549 ==> sin(x) = 0.456361
x = -3.45634 ==> sin(x) = 0.309575
x = -3.29718 ==> sin(x) = 0.154964
x = -3.13803 ==> sin(x) = -0.00356402
x = -2.97887 ==> sin(x) = -0.162002
x = -2.81972 ==> sin(x) = -0.316345
x = -2.66056 ==> sin(x) = -0.462692
x = -2.50141 ==> sin(x) = -0.597343
x = -2.34225 ==> sin(x) = -0.716895
x = -2.1831 ==> sin(x) = -0.818327
x = -2.02394 ==> sin(x) = -0.899074
x = -1.86479 ==> sin(x) = -0.957095
x = -1.70563 ==> sin(x) = -0.990923
x = -1.54648 ==> sin(x) = -0.999704
x = -1.38732 ==> sin(x) = -0.983216
x = -1.22817 ==> sin(x) = -0.941875
x = -1.06901 ==> sin(x) = -0.876727
x = -0.909859 ==> sin(x) = -0.789417
x = -0.750704 ==> sin(x) = -0.682154
x = -0.591549 ==> sin(x) = -0.557648
x = -0.432394 ==> sin(x) = -0.419046
x = -0.27324 ==> sin(x) = -0.269852
x = -0.114085 ==> sin(x) = -0.113837
x = 0.0450703 ==> sin(x) = 0.0450551
x = 0.204225 ==> sin(x) = 0.202809
x = 0.36338 ==> sin(x) = 0.355436
x = 0.522535 ==> sin(x) = 0.499079
x = 0.68169 ==> sin(x) = 0.630106
x = 0.840845 ==> sin(x) = 0.745207
x = 1 ==> sin(x) = 0.841471
x = 1.15915 ==> sin(x) = 0.916465
x = 1.31831 ==> sin(x) = 0.968294
x = 1.47746 ==> sin(x) = 0.995648
x = 1.63662 ==> sin(x) = 0.997834
